Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-20 00:00:00-05:00,0.11084118811498553,0.11084118811498553,0.1104082390666008,0.1104082390666008,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11257297545671464,0.11343886201267914,0.11257297545671464,0.11257297545671463,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11387177556753157,0.11473767341516744,0.11387177556753157,0.11387177556753159,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11387177123639498,0.11430472014374561,0.11343882232904434,0.11343882232904434,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.1121400105266907,0.1121400105266907,0.11170706152915953,0.11170706152915955,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11170710890807879,0.11170710890807879,0.11084122210741043,0.11084122210741043,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10781060500153712,0.10781060500153712,0.10737765580415724,0.10737765580415726,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10391406301500464,0.10391406301500464,0.10348111391067505,0.10348111391067505,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09871791202267176,0.09871791202267176,0.09785201400518417,0.09785201400518417,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.0926566769408907,0.0926566769408907,0.09222373366355896,0.09222373366355896,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09568732976913452,0.09612027316755997,0.09568732976913452,0.09568732976913452,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09915082901716232,0.09958376632447007,0.09915082901716232,0.09915082901716232,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09915082901716232,0.10001671519342145,0.09915082901716232,0.09915082901716232,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09958379715681076,0.10001674615980835,0.09958379715681076,0.09958379715681076,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09525436998553335,0.09525436998553335,0.09438847750425339,0.09438847750425339,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09438847750425339,0.09482142663530603,0.09438847750425339,0.09438847750425339,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09179078536867749,0.09179078536867749,0.09135784208774567,0.09135784208774567,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09092491434663807,0.09092491434663807,0.09049119055271149,0.09049119055271149,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08919233158347852,0.08919233158347852,0.08832643926143646,0.08832643926143646,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.09049119055271149,0.09092491434663807,0.09049119055271149,0.09049119055271149,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09438847750425339,0.09525436998553335,0.09438847750425339,0.09438847750425339,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.089192341599978,0.089192341599978,0.0887593924999237,0.0887593924999237,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.0844299229640513,0.0844299229640513,0.0839969739317894,0.0839969739317894,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08529580384492874,0.08572875284865421,0.08529580384492874,0.08529580384492874,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08313106802075934,0.08313106802075934,0.08226517587900162,0.08226517587900162,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08746054023504257,0.0878934834724639,0.08746054023504257,0.08746054023504257,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.0887593924999237,0.089192341599978,0.0887593924999237,0.0887593924999237,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09179078042507172,0.09265667272112511,0.09179078042507172,0.09179078042507172,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09222373366355896,0.0926566769408907,0.09222373366355896,0.09222373366355896,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09135784537718404,0.09135784537718404,0.09092489629983902,0.09092489629983902,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.09049116567649715,0.09049116567649715,0.09005822241306305,0.09005822241306305,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.09005821819857318,0.09005821819857318,0.0896252691745758,0.0896252691745758,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.0896252849192074,0.0896252849192074,0.0887593924999237,0.0887593924999237,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08226521819776003,0.08226521819776003,0.08183227479457855,0.08183227479457855,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07836788633446183,0.07836788633446183,0.07793494313955307,0.07793494313955307,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07577021485232706,0.07577021485232706,0.07490432262420654,0.07490432262420654,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07793494313955307,0.07836788633446183,0.07793494313955307,0.07793494313955307,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.077502017239295,0.077502017239295,0.07706907391548157,0.07706907391548157,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.08010046929121017,0.08096636165864116,0.08010046929121017,0.08010046929121017,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.0839969739317894,0.08486286621548922,0.0839969739317894,0.0839969739317894,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08919233828783035,0.09005823067495924,0.08919233828783035,0.08919233828783035,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08875938253204536,0.08875938253204536,0.08832643926143646,0.08832643926143646,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08919233828783035,0.09005823067495924,0.08919233828783035,0.08919233828783035,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09265665709972382,0.09352254924979257,0.09265665709972382,0.09265665709972382,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.0926566769408907,0.0926566769408907,0.09222373366355896,0.09222373366355896,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09135786350991494,0.09135786350991494,0.09049119055271149,0.09049119055271149,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.089192341599978,0.089192341599978,0.0887593924999237,0.0887593924999237,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08616168535128971,0.08616168535128971,0.08572874218225479,0.08572874218225479,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08572874218225479,0.08659463430114753,0.08572874218225479,0.08572874218225479,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08572876531068171,0.08572876531068171,0.08486287295818329,0.08486287295818329,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.0844299229640513,0.0844299229640513,0.0839969739317894,0.0839969739317894,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09135784208774567,0.09179078536867749,0.09135784208774567,0.09135784208774567,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09179078042507172,0.09222372946351046,0.09179078042507172,0.09179078042507172,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.09049116567649715,0.09049116567649715,0.09005822241306305,0.09005822241306305,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08962528159098246,0.08962528159098246,0.08919233828783035,0.08919233828783035,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09352254867553711,0.09438844082028905,0.09352254867553711,0.09352254867553711,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09525434672832489,0.09568729575366912,0.09525434672832489,0.09525434672832489,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09655322134494781,0.09698616473888093,0.09655322134494781,0.09655322134494781,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09655322134494781,0.09698616473888093,0.09655322134494781,0.09655322134494781,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09655322134494781,0.09698616473888093,0.09655322134494781,0.09655322134494781,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09222372946351046,0.09222372946351046,0.09179078042507172,0.09179078042507172,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08702762933920423,0.08702762933920423,0.08659468591213226,0.08659468591213226,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08919233828783035,0.08962528159098246,0.08919233828783035,0.08919233828783035,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09525434672832489,0.09568729575366912,0.09525434672832489,0.09525434672832489,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09871794283390045,0.09915089197777364,0.09871794283390045,0.09871794283390045,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10131560266017914,0.10174855175314203,0.10131560266017914,0.10131560266017914,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10131558263634856,0.10131558263634856,0.10044969618320465,0.10044969618320465,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.10001674615980835,0.10001674615980835,0.09958379715681076,0.09958379715681076,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09828496301392796,0.09828496301392796,0.09785201400518417,0.09785201400518417,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09698616473888093,0.09698616473888093,0.09655322134494781,0.09655322134494781,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09828498214483261,0.09915088033086493,0.09828498214483261,0.09828498214483261,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09828498214483261,0.09915088033086493,0.09828498214483261,0.09828498214483261,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09828496301392796,0.09828496301392796,0.09785201400518417,0.09785201400518417,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09785202807838135,0.09785202807838135,0.09741909056901932,0.09741909056901932,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09525433668872671,0.09525433668872671,0.09482139348983765,0.09482139348983765,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09612023830413818,0.09655318732635625,0.09612023830413818,0.09612023830413818,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09698614478111267,0.0974190938667796,0.09698614478111267,0.09698614478111267,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09525433668872671,0.09525433668872671,0.09482139348983765,0.09482139348983765,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09482139348983765,0.09612022886732814,0.09482139348983765,0.09482139348983765,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09482142663530603,0.095687319116586,0.09438847750425339,0.09438847750425339,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09395551756779381,0.09395551756779381,0.09308962523937225,0.09308962523937225,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09525434672832489,0.09655318802353369,0.09525434672832489,0.09525434672832489,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09698614478111267,0.09785203139079712,0.09698614478111267,0.09698614478111267,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09568729575366912,0.09568729575366912,0.09525434672832489,0.09525434672832489,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09828498214483261,0.09915088033086493,0.09828498214483261,0.09828498214483261,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.1039140373468399,0.10434698634422528,0.1039140373468399,0.1039140373468399,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10867644101381302,0.10954233900364917,0.10867644101381302,0.10867644101381302,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10867647002766374,0.10867647002766374,0.10824353247880936,0.10824353247880936,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.1143047884106636,0.114737737576587,0.1143047884106636,0.1143047884106636,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.1143047884106636,0.114737737576587,0.1143047884106636,0.1143047884106636,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11473770439624786,0.11517142806739965,0.11473770439624786,0.11473770439624786,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11473770439624786,0.11517142806739965,0.11473770439624786,0.11473770439624786,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10954233578391223,0.10954233578391223,0.10910938680171967,0.10910938680171967,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10910938680171967,0.10997527320445814,0.10910938680171967,0.10910938680171967,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11127413809299469,0.1117070755833479,0.11127413809299469,0.11127413809299469,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10997527747757471,0.10997527747757471,0.10954234004020691,0.10954234004020691,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10607876200950761,0.10607876200950761,0.1056458130478859,0.1056458130478859,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10781055688858032,0.10824350589274669,0.10781055688858032,0.10781055688858032,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10910938680171967,0.11040822218665071,0.10910938680171967,0.10910938680171967,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11387177556753157,0.11430472449134951,0.11387177556753157,0.11387177556753159,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11300592451552123,0.11300592451552123,0.11257297545671464,0.11257297545671463,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11257297874024284,0.11257297874024284,0.11214002966880798,0.11214002966880798,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.1104082498198266,0.1104082498198266,0.10997530072927475,0.10997530072927475,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10867647002766374,0.10867647002766374,0.10824353247880936,0.10824353247880936,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10824350589274669,0.1086764433352658,0.10781055688858032,0.10781055688858032,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10521288129460009,0.10521288129460009,0.10477994382381439,0.10477994382381439,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.1013155868855979,0.1013155868855979,0.1008826494216919,0.1008826494216919,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10261446982622147,0.10348113124898448,0.10261446982622147,0.10261446982622147,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10088268601338318,0.10088268601338318,0.10001678764820099,0.10001678764820099,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10218148678541182,0.10261443581879871,0.10218148678541182,0.10218148678541183,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10174853591115171,0.10174853591115171,0.1008826494216919,0.1008826494216919,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.0982849771493924,0.0982849771493924,0.09741909056901932,0.09741909056901932,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.09049116567649715,0.09049116567649715,0.09005822241306305,0.09005822241306305,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08962528159098246,0.08962528159098246,0.08919233828783035,0.08919233828783035,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08919233828783035,0.08962528159098246,0.08919233828783035,0.08919233828783035,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08702757258991672,0.08702757258991672,0.08616168051958084,0.08616168051958084,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08702757954597473,0.08789347168552082,0.08702757954597473,0.08702757954597473,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.09049119055271149,0.09092491434663807,0.09049119055271149,0.09049119055271149,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08399697138217928,0.08399697138217928,0.08356402814388275,0.08356402814388275,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.077502017239295,0.077502017239295,0.07706907391548157,0.07706907391548157,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07880163192749023,0.07923458102402232,0.07880163192749023,0.07880163192749023,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08226517587900162,0.08313106802075934,0.08226517587900162,0.08226517587900162,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08442991971969604,0.08486286295449741,0.08442991971969604,0.08442991971969604,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08659468591213226,0.08746057854710253,0.08659468591213226,0.08659468591213226,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.0896252691745758,0.09005821819857318,0.0896252691745758,0.0896252691745758,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08399697138217928,0.08399697138217928,0.08356402814388275,0.08356402814388275,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08356403139192471,0.08356403139192471,0.0831310823559761,0.0831310823559761,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07923456907089067,0.07923456907089067,0.07836789637804031,0.07836789637804031,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.08053342252969742,0.08096637165729068,0.08053342252969742,0.08053342252969742,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.0831310823559761,0.08356403139192471,0.0831310823559761,0.0831310823559761,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08659468591213226,0.08702762933920423,0.08659468591213226,0.08659468591213226,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08399697138217928,0.08399697138217928,0.08356402814388275,0.08356402814388275,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.082698124840292,0.082698124840292,0.08226517587900162,0.08226517587900162,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08529580384492874,0.08616169607155606,0.08529580384492874,0.08529580384492874,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08659468591213226,0.08702762933920423,0.08659468591213226,0.08659468591213226,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08659463430114753,0.08659463430114753,0.08572874218225479,0.08572874218225479,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08702757954597473,0.08746052850615929,0.08702757954597473,0.08702757954597473,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.0896252691745758,0.09005821819857318,0.0896252691745758,0.0896252691745758,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.0878934834724639,0.0878934834724639,0.08746054023504257,0.08746054023504257,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08746054023504257,0.0878934834724639,0.08746054023504257,0.08746054023504257,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08746054023504257,0.08746054023504257,0.08746054023504257,0.08746054023504257,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08572876531068171,0.08572876531068171,0.08486287295818329,0.08486287295818329,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08356403139192471,0.08356403139192471,0.0831310823559761,0.0831310823559761,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08096637165729068,0.08096637165729068,0.08053342252969742,0.08053342252969742,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.08010047009147883,0.08010047009147883,0.07923457771539688,0.07923457771539688,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07750201305873883,0.07750201305873883,0.07663612067699432,0.07663612067699432,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07577021485232706,0.07577021485232706,0.07490432262420654,0.07490432262420654,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07490432328414262,0.07490432328414262,0.07403843104839325,0.07403843104839325,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07490432262420654,0.07533727162867862,0.07490432262420654,0.07490432262420654,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07057488046051298,0.07057488046051298,0.06970898807048798,0.06970898807048798,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06581170448018286,0.06581170448018286,0.06537875533103943,0.06537875533103943,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.0671113058924675,0.06754424916476078,0.0671113058924675,0.0671113058924675,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06624463696555764,0.06624463696555764,0.06581169366836548,0.06581169366836548,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06624457240104675,0.06667829568683727,0.06624457240104675,0.06624457240104675,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06970898807048798,0.07014193137508813,0.06970898807048798,0.06970898807048798,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06970898807048798,0.07014193137508813,0.06970898807048798,0.06970898807048798,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07403843104839325,0.07447138005667978,0.07403843104839325,0.07403843104839325,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07533727586269379,0.075770219110674,0.07533727586269379,0.07533727586269379,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07230667113328718,0.07230667113328718,0.07144077867269516,0.07144077867269516,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07100779296076117,0.07100779296076117,0.07057484984397888,0.07057484984397888,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.0688430998182149,0.0688430998182149,0.06841015070676804,0.06841015070676804,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06841015070676804,0.0688430998182149,0.06841015070676804,0.06841015070676804,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06884308159351349,0.06927602480952305,0.06884308159351349,0.06884308159351349,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06841014823383289,0.06841014823383289,0.06797720491886139,0.06797720491886139,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06624463696555764,0.06624463696555764,0.06581169366836548,0.06581169366836548,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06451283882289502,0.06451283882289502,0.0640798956155777,0.0640798956155777,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06321404477614646,0.06321404477614646,0.06278109550476074,0.06278109550476074,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.061482235379378386,0.061482235379378386,0.061049286276102066,0.061049286276102066,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06148224696516991,0.06191519036920568,0.06148224696516991,0.06148224696516991,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.061915162950754166,0.06234811194388925,0.061915162950754166,0.061915162950754166,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.0588845586000644,0.0588845586000644,0.058451615273952484,0.058451615273952484,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05801863637098144,0.05801863637098144,0.05715274438261986,0.05715274438261986,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.0571527754615244,0.0571527754615244,0.0567198321223259,0.0567198321223259,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.050224863923871106,0.050224863923871106,0.049358971416950226,0.049358971416950226,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04979189857840538,0.05022484758140297,0.04979189857840538,0.04979189857840538,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05238957330584526,0.0528225222927439,0.05238957330584526,0.05238957330584526,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.0528225339949131,0.0532554772969015,0.0528225339949131,0.0528225339949131,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.0528225339949131,0.0532554772969015,0.0528225339949131,0.0528225339949131,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05715274438261986,0.05758569326721166,0.05715274438261986,0.05715274438261986,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05888453125953674,0.05975042329054543,0.05888453125953674,0.05888453125953674,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.0588845586000644,0.0588845586000644,0.058451615273952484,0.058451615273952484,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.061915162950754166,0.06278105515620087,0.061915162950754166,0.061915162950754166,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.0640798956155777,0.06451283882289502,0.0640798956155777,0.0640798956155777,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06451285630464554,0.06537874873474389,0.06451285630464554,0.06451285630464554,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06667834520339966,0.06711129418096386,0.06667834520339966,0.06667834520339966,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06667834520339966,0.06754423737770479,0.06667834520339966,0.06667834520339966,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06321404477614646,0.06321404477614646,0.06278109550476074,0.06278109550476074,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.0640798956155777,0.06451283882289502,0.0640798956155777,0.0640798956155777,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06364696225454258,0.06364696225454258,0.0632140189409256,0.0632140189409256,36467200,0.0,0.0
